assembly,ID,n_seqs,smallest,largest,n_bases,mean_len,n_under_200,n_over_1k,n_over_10k,n_with_orf,mean_orf_percent,n90,n70,n50,n30,n10,gc,gc_skew,at_skew,cpg_ratio,bases_n,proportion_n,linguistic_complexity,fragments,fragments_mapped,p_fragments_mapped,good_mappings,p_good_mapping,bad_mappings,potential_bridges,bases_uncovered,p_bases_uncovered,contigs_uncovbase,p_contigs_uncovbase,contigs_uncovered,p_contigs_uncovered,contigs_lowcovered,p_contigs_lowcovered,contigs_segmented,p_contigs_segmented,score,optimal_score,cutoff
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0011.cds.fa.fixed.fa,MMETSP0011,10093,51,14385,13053450,1281.5163,803,5335,17,8145,99.80327,753,1269,1758,2520,4593,0.51549,0.11401,0.07005,1.95674,13234,0.00101,0.23088,20907447,14200301,0.6792,10928924,0.52273,3271377,1901,1688896,0.12938,6907,0.68434,1609,0.15942,2340,0.23184,1384,0.13712,0.12123,0.23854,0.17229
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1035.cds.fa.fixed.fa,MMETSP1035,85737,150,20766,84804896,974.29122,7323,34570,2,61038,99.94938,576,1032,1434,1947,2979,0.67287,0.02646,0.04286,2.08963,321748,0.00379,0.16178,40570365,34019666,0.83853,27406352,0.67553,6613314,26579,9734525,0.11479,61049,0.71205,8627,0.10062,33730,0.39341,3472,0.0405,0.27008,0.43364,0.43015
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1163.cds.fa.fixed.fa,MMETSP1163,18301,150,12291,17199273,921.04672,1963,6198,1,10946,99.8865,471,1035,1575,2322,3879,0.67084,0.00905,0.08269,2.35535,30683,0.00178,0.14615,23808036,14952124,0.62803,12266593,0.51523,2685531,5835,130997,0.00762,11883,0.64931,243,0.01328,5704,0.31168,3832,0.20939,0.19512,0.21364,0.04396
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1367.cds.fa.fixed.fa,MMETSP1367,42766,150,6771,41862660,964.1764,3621,17055,0,29775,99.88883,555,1029,1443,1929,2985,0.55098,0.06966,0.0356,1.8794,170917,0.00408,0.1802,23915579,19939492,0.83374,14495040,0.60609,5444452,12248,228033,0.00545,28527,0.66705,142,0.00332,14374,0.33611,1085,0.02537,0.29406,0.36699,0.41613
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1473.cds.fa.fixed.fa,MMETSP1473,8885,150,16107,12250386,1366.89116,607,4545,17,6574,99.84556,771,1437,2085,3168,5619,0.62622,0.02755,0.06173,1.96128,44202,0.00361,0.21494,27676435,18165528,0.65635,11799671,0.42634,6365857,4504,63282,0.00517,5574,0.62735,24,0.0027,2261,0.25447,379,0.04266,0.1761,0.22337,0.37231
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0319.cds.fa.fixed.fa,MMETSP0319,27434,150,15708,41372850,1500.36601,1219,16308,41,23174,99.88483,849,1464,2070,2946,4869,0.46183,0.07829,0.0803,1.77973,144731,0.0035,0.25191,39164273,30432661,0.77705,25137742,0.64185,5294919,8843,4753808,0.1149,20571,0.74984,3612,0.13166,11653,0.42476,1492,0.05439,0.28601,0.40834,0.37469
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0984.cds.fa.fixed.fa,MMETSP0984,32673,150,14415,34695654,1044.61702,3261,13283,28,23033,99.872,606,1098,1575,2277,4158,0.66315,0.00885,0.02013,2.39478,109556,0.00316,0.16972,36836044,31603421,0.85795,25689646,0.69741,5913775,15454,4305118,0.12408,22092,0.67615,3445,0.10544,9734,0.29792,2713,0.08303,0.24631,0.39558,0.40014
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0196.cds.fa.fixed.fa,MMETSP0196,5877,150,2589,1582692,201.53701,2301,63,0,465,99.89362,225,285,402,1023,2589,0.56327,0.04128,0.05494,1.89337,16134,0.01019,0.05844,9389346,3224320,0.3434,53833,0.00573,3170487,2278,346556,0.21897,5563,0.94657,1386,0.23583,4961,0.84414,466,0.07929,0.00013,0.00112,0.19112
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1320.cds.fa.fixed.fa,MMETSP1320,14407,150,32691,13307910,904.89096,1559,4318,27,8546,99.93163,450,954,1488,2403,5649,0.59555,0.00403,0.08676,1.83559,70496,0.0053,0.15774,20696294,17820473,0.86105,13591899,0.65673,4228574,5826,86121,0.00647,9376,0.65079,35,0.00243,5322,0.3694,583,0.04047,0.27456,0.34489,0.51234
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1074.cds.fa.fixed.fa,MMETSP1074,69040,150,10236,56736369,796.47719,10064,21625,1,38513,99.87759,435,966,1404,1935,3081,0.54216,0.0642,0.04251,1.9589,307848,0.00543,0.15415,27312943,21023119,0.76971,16160105,0.59166,4863014,28905,504794,0.0089,49240,0.71321,679,0.00983,31817,0.46085,1511,0.02189,0.27341,0.384,0.52688
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0958.cds.fa.fixed.fa,MMETSP0958,12565,150,11766,16940829,1342.52782,414,6933,1,10530,99.85675,753,1293,1806,2544,4044,0.50478,0.00529,0.02844,2.01108,23137,0.00137,0.23992,19904376,13824956,0.69457,11044264,0.55487,2780692,1468,2383967,0.14072,8565,0.68166,1852,0.14739,5575,0.44369,553,0.04401,0.2039,0.35136,0.4236
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1178.cds.fa.fixed.fa,MMETSP1178,21656,150,8619,10057317,417.9837,5834,1967,0,7366,99.81198,270,543,825,1224,8619,0.64125,0.01622,0.04221,2.28641,99200,0.00986,0.09059,22840118,17950255,0.78591,12122845,0.53077,5827410,8043,137314,0.01365,16902,0.78048,107,0.00494,6998,0.32314,1326,0.06123,0.15113,0.27885,0.39849
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0799.cds.fa.fixed.fa,MMETSP0799,44315,150,15000,48750609,1088.24206,3013,17096,53,31312,99.85695,567,1080,1647,2568,5172,0.54596,0.05668,0.06936,2.12376,135641,0.00278,0.19258,29111039,17310475,0.59464,13219663,0.45411,4090812,11762,8130724,0.16678,33310,0.75166,7034,0.15873,24859,0.56096,1694,0.03823,0.15027,0.28101,0.47039
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0382.cds.fa.fixed.fa,MMETSP0382,91735,150,9492,98050692,1056.50362,6514,40560,0,68828,99.92078,621,1083,1500,2046,3204,0.63513,0.03902,0.03146,2.01162,318151,0.00324,0.1825,42632105,35850990,0.84094,29463757,0.69112,6387233,26134,13239958,0.13503,64977,0.70831,11389,0.12415,36153,0.3941,3728,0.04064,0.27625,0.46006,0.45225
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1366.cds.fa.fixed.fa,MMETSP1366,33518,150,12093,28400582,822.76622,4768,10385,2,19763,99.89889,471,945,1377,1965,3528,0.69434,-0.0024,-0.0087,2.37143,113877,0.00401,0.13449,30340034,26558978,0.87538,18648967,0.61467,7910011,22368,183736,0.00647,22264,0.66424,144,0.0043,9434,0.28146,1743,0.052,0.22783,0.31465,0.41619
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0201.cds.fa.fixed.fa,MMETSP0201,76953,150,13794,87979941,1131.41975,5254,35424,12,57924,99.88625,645,1161,1638,2283,3690,0.54054,0.07211,0.05929,1.96269,244040,0.00277,0.20259,27937404,20302450,0.72671,16537316,0.59194,3765134,16038,11982719,0.1362,57748,0.75043,9610,0.12488,44833,0.5826,1538,0.01999,0.23921,0.41709,0.53216
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0470.cds.fa.fixed.fa,MMETSP0470,28909,150,11964,24624429,831.98699,3281,9278,3,17237,99.8609,447,939,1380,1896,3033,0.5872,0.08657,0.0108,1.93252,109879,0.00446,0.1582,28606543,23445811,0.8196,18283521,0.63914,5162290,11676,120021,0.00487,18423,0.63728,72,0.00249,10953,0.37888,1819,0.06292,0.29809,0.34379,0.38776
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0109.cds.fa.fixed.fa,MMETSP0109,26224,150,26265,37021932,1404.76796,1056,14647,82,22074,99.86052,783,1317,1860,2766,5472,0.53027,0.04437,0.1161,1.97347,76612,0.00207,0.23878,38541328,32178120,0.8349,27128391,0.70388,5049729,9280,4833775,0.13057,18356,0.69997,3705,0.14128,9275,0.35368,1185,0.04519,0.29377,0.47971,0.45399
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1428.cds.fa.fixed.fa,MMETSP1428,15695,150,10512,16084206,1005.29933,1760,6173,4,9847,99.86884,558,1170,1695,2406,3972,0.46397,0.07871,0.07385,1.77385,49593,0.00308,0.18411,20917855,17827587,0.85227,14426656,0.68968,3400931,5820,77509,0.00482,10239,0.65237,60,0.00382,5125,0.32654,1010,0.06435,0.30519,0.35635,0.37748
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1139.cds.fa.fixed.fa,MMETSP1139,13118,150,13521,13316460,997.59834,1320,5080,10,8416,99.89262,549,1107,1599,2298,4230,0.65965,-0.02024,0.01955,2.14994,56748,0.00426,0.16561,19975659,17418186,0.87197,14779732,0.73989,2638454,6677,60548,0.00455,8261,0.62975,25,0.00191,5507,0.4198,462,0.03522,0.3557,0.46847,0.52518
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1173.cds.fa.fixed.fa,MMETSP1173,20177,150,10467,17643453,847.47034,3131,6627,1,11342,99.88819,474,1041,1518,2157,3741,0.61241,0.00526,0.03456,1.85498,100029,0.00567,0.15659,22256636,17926438,0.80544,13570802,0.60974,4355636,7164,109681,0.00622,13155,0.65198,51,0.00253,7019,0.34787,962,0.04768,0.25199,0.34987,0.42294
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1415.cds.fa.fixed.fa,MMETSP1415,15565,150,11037,18790482,1194.29875,1152,7382,1,11347,99.87083,678,1263,1836,2601,4044,0.48591,0.02985,0.08669,1.92923,65593,0.00349,0.21226,18933457,15751231,0.83193,11521910,0.60855,4229321,7603,93982,0.005,10560,0.67845,35,0.00225,4901,0.31487,355,0.02281,0.30458,0.3696,0.44101
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1157.cds.fa.fixed.fa,MMETSP1157,41387,150,14511,41860245,998.64786,3050,15959,7,30413,99.91577,576,993,1419,2031,3474,0.69906,0.00048,-0.00529,2.37852,153676,0.00367,0.15507,27878152,24740578,0.88745,20863660,0.74839,3876918,20455,4675808,0.1117,30654,0.74067,4703,0.11363,16599,0.40107,2366,0.05717,0.29062,0.4438,0.46639
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0904.cds.fa.fixed.fa,MMETSP0904,19530,150,5538,17378973,875.19063,1643,6864,0,13291,99.7894,501,924,1296,1746,2595,0.48973,0.07156,0.07838,1.84459,51146,0.00294,0.17005,27354047,17059314,0.62365,12721542,0.46507,4337772,5724,95483,0.00549,12804,0.65561,93,0.00476,4486,0.2297,6530,0.33436,0.12911,0.13298,0.03634
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1356.cds.fa.fixed.fa,MMETSP1356,19804,150,12630,13433271,658.2708,2277,4189,1,10668,99.86271,354,696,1017,1431,2451,0.60524,0.04912,0.06752,1.93369,62653,0.00466,0.12904,26306167,19260932,0.73218,13122946,0.49885,6137986,5506,84949,0.00632,12112,0.61159,61,0.00308,6788,0.34276,956,0.04827,0.2079,0.27203,0.4595
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0092.cds.fa.fixed.fa,MMETSP0092,13983,150,3867,8529843,589.90732,1612,2364,0,7595,99.75854,342,621,873,1161,1704,0.44076,0.09116,0.09152,1.72699,24132,0.00283,0.12406,3397289,2343393,0.68978,1742432,0.51289,600961,511,169849,0.01991,11410,0.81599,112,0.00801,8979,0.64214,3271,0.23393,0.15086,0.18743,0.03132
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0954.cds.fa.fixed.fa,MMETSP0954,11785,150,6507,13813416,1169.21595,195,6176,0,10488,99.79312,708,1065,1401,1848,2784,0.42635,0.10864,0.08447,1.86688,18940,0.00137,0.21995,39190516,22932970,0.58517,18058664,0.46079,4874306,1441,1611729,0.11668,7922,0.67221,1607,0.13636,3768,0.31973,1764,0.14968,0.16772,0.25574,0.34528
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0312.cds.fa.fixed.fa,MMETSP0312,6599,150,11823,7988439,1193.61949,645,3093,2,4675,99.832,693,1296,1875,2745,4818,0.51688,0.07884,0.01671,1.83784,22695,0.00284,0.21713,16921034,10616162,0.62739,8716883,0.51515,1899279,1402,31323,0.00392,4040,0.61221,13,0.00197,1104,0.1673,620,0.09395,0.22929,0.29435,0.40411
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0270.cds.fa.fixed.fa,MMETSP0270,99731,150,18705,110256189,1089.16999,9407,42842,94,69765,99.92706,621,1182,1689,2373,4218,0.59821,0.05812,0.02066,2.06946,403273,0.00366,0.18806,36140306,27854166,0.77072,21825675,0.60392,6028491,41651,17668319,0.16025,75422,0.75625,13752,0.13789,48714,0.48845,3099,0.03107,0.20654,0.40518,0.47695
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0992.cds.fa.fixed.fa,MMETSP0992,42116,150,12252,41432031,965.75966,4356,15099,9,28384,99.856,549,1014,1512,2217,3951,0.59734,0.05584,0.08595,2.10716,177541,0.00429,0.16803,20165994,13493165,0.6691,9727523,0.48237,3765642,20388,4269915,0.10306,32758,0.7778,4513,0.10716,22900,0.54374,1946,0.04621,0.16593,0.26965,0.32867
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0142.cds.fa.fixed.fa,MMETSP0142,13609,150,7041,17083776,1244.22647,870,7583,0,10564,99.83108,780,1338,1797,2319,3132,0.49187,0.01219,0.12998,2.04217,30905,0.00181,0.222,33459139,25093607,0.74998,19843634,0.59307,5249973,4848,54779,0.00321,7740,0.56874,27,0.00198,2113,0.15526,2028,0.14902,0.26775,0.31051,0.40549
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1015.cds.fa.fixed.fa,MMETSP1015,59870,150,12087,69955263,1159.01109,3253,28267,4,47075,99.8714,654,1149,1626,2253,3645,0.50242,0.09101,0.05662,2.12944,180772,0.00258,0.21139,20221825,14592347,0.72161,11599024,0.57359,2993323,16848,9172642,0.13112,45953,0.76755,7916,0.13222,34892,0.5828,833,0.01391,0.22771,0.39704,0.50249
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1362.cds.fa.fixed.fa,MMETSP1362,13738,150,14241,15256404,1096.92779,1072,5950,7,9931,99.83286,627,1131,1605,2343,4161,0.46098,0.09897,0.05696,2.06725,51264,0.00336,0.19963,19919232,13253490,0.66536,9864977,0.49525,3388513,4298,73318,0.00481,8739,0.63612,27,0.00197,3842,0.27966,1069,0.07781,0.22879,0.26139,0.35896
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0115.cds.fa.fixed.fa,MMETSP0115,14906,150,22380,15118431,996.15316,1550,5101,27,9167,99.9706,501,1083,1692,2724,5649,0.70024,0.04238,0.02663,2.52915,75469,0.00499,0.14304,5591639,5061602,0.90521,3783664,0.67666,1277938,3252,578401,0.03826,14033,0.94143,522,0.03502,12351,0.82859,516,0.03462,0.26483,0.34128,0.3816
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1392.cds.fa.fixed.fa,MMETSP1392,17297,150,7467,15989556,905.94831,1839,5997,0,10709,99.81326,480,1011,1494,2097,3477,0.60506,0.02258,0.07069,1.75688,77556,0.00485,0.15763,32070325,20655745,0.64408,15188466,0.4736,5467279,4574,108247,0.00677,11563,0.6685,57,0.0033,7231,0.41805,556,0.03214,0.22372,0.276,0.38815
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1116.cds.fa.fixed.fa,MMETSP1116,35885,150,5130,30785946,847.05228,2234,11939,0,26270,99.8403,507,843,1143,1506,2139,0.57211,0.04764,0.03822,1.95642,77389,0.00251,0.16652,27872049,21634802,0.77622,16975208,0.60904,4659594,9030,2592859,0.08422,24432,0.68084,2871,0.08001,14996,0.41789,1425,0.03971,0.27305,0.38608,0.39692
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0988.cds.fa.fixed.fa,MMETSP0988,36328,150,26244,33047828,893.88221,3298,11455,33,23389,99.86781,480,915,1353,2037,4059,0.64163,0.0279,0.07478,2.08241,92468,0.0028,0.15461,27747380,20473036,0.73784,15667024,0.56463,4806012,13438,3798180,0.11493,25170,0.69285,3359,0.09246,18166,0.50006,2235,0.06152,0.21248,0.32889,0.425
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1401.cds.fa.fixed.fa,MMETSP1401,10366,150,28923,14492697,1387.93469,606,5465,14,7942,99.96053,771,1455,2142,2994,4857,0.67101,0.04253,0.0583,2.57522,43097,0.00297,0.19471,21278952,19532320,0.91792,14536831,0.68316,4995489,6160,52681,0.00364,6625,0.63911,17,0.00164,2211,0.21329,809,0.07804,0.30846,0.31923,0.04248
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0563.cds.fa.fixed.fa,MMETSP0563,16248,150,7353,15823668,953.44239,1910,6358,0,10384,99.84231,561,1107,1569,2139,3243,0.46362,0.08185,0.07872,1.78003,37424,0.00237,0.17946,25922540,20336535,0.78451,15872214,0.61229,4464321,7833,66396,0.0042,10261,0.63152,66,0.00406,4109,0.25289,2468,0.1519,0.23007,0.25176,0.26345
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1327.cds.fa.fixed.fa,MMETSP1327,9248,150,17664,13523373,1450.7806,615,4865,29,6990,99.91387,810,1500,2268,3390,6216,0.60735,0.06773,0.08804,2.4329,44376,0.00328,0.22214,22890486,18819174,0.82214,14957498,0.65344,3861676,4651,50659,0.00375,5587,0.60413,18,0.00195,2351,0.25422,522,0.05644,0.35157,0.362,0.0379
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1406.cds.fa.fixed.fa,MMETSP1406,15298,150,15573,19367682,1253.37384,1109,7575,8,11252,99.8704,723,1314,1917,2742,4422,0.48468,0.02915,0.08662,1.92951,64868,0.00335,0.21914,22776475,18640158,0.8184,13006848,0.57107,5633310,7218,97702,0.00504,10240,0.66937,32,0.00209,4678,0.30579,334,0.02183,0.27403,0.34423,0.39635
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0983.cds.fa.fixed.fa,MMETSP0983,34023,150,15222,34464966,994.17053,3696,13072,22,23201,99.87262,579,1062,1533,2226,4152,0.65927,0.00952,0.02211,2.38467,105922,0.00307,0.16461,33163233,27775169,0.83753,22788967,0.68718,4986202,15879,3988310,0.11572,23062,0.67784,3365,0.0989,10133,0.29783,2860,0.08406,0.25204,0.40596,0.39691
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0047.cds.fa.fixed.fa,MMETSP0047,36142,150,17457,32263755,876.2027,3420,11244,24,22670,99.89933,462,912,1371,2025,3903,0.62752,0.04211,0.07172,1.98472,103248,0.0032,0.1534,33698837,23315850,0.69189,18721973,0.55557,4593877,9124,3476019,0.10774,24990,0.69144,3202,0.08859,14671,0.40593,1563,0.04325,0.21888,0.35282,0.54398
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0784.cds.fa.fixed.fa,MMETSP0784,81896,150,11730,94495374,1140.09667,6492,40682,5,62528,99.90952,702,1200,1629,2181,3288,0.60794,0.05156,0.01959,2.26904,348602,0.00369,0.20093,36730111,28919339,0.78735,22321756,0.60772,6597583,32200,12713312,0.13454,60136,0.7343,10128,0.12367,33891,0.41383,2420,0.02955,0.24056,0.40378,0.45261
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1472.cds.fa.fixed.fa,MMETSP1472,7260,150,4992,4671165,630.87521,519,1099,0,4586,99.78464,384,621,816,1068,1623,0.58865,0.04594,0.06075,2.38791,14763,0.00316,0.12748,21949064,15035889,0.68504,9175135,0.41802,5860754,1881,19589,0.00419,4386,0.60413,14,0.00193,1432,0.19725,2607,0.35909,0.09022,0.11185,0.28062
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0019.cds.fa.fixed.fa,MMETSP0019,20212,150,9591,24746706,1216.80442,883,10419,0,16761,99.82301,699,1176,1620,2232,3519,0.48074,0.03265,0.05196,1.90232,66777,0.0027,0.21898,34446130,23338878,0.67755,18487879,0.53672,4850999,4724,3255984,0.13157,14621,0.72338,3102,0.15347,7878,0.38977,1749,0.08653,0.19263,0.32652,0.40401
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0164.cds.fa.fixed.fa,MMETSP0164,25533,150,6423,17245554,654.19645,3118,5564,0,13963,99.79048,363,711,1020,1398,2283,0.62128,-0.00185,0.01904,2.25847,109851,0.00637,0.12768,26549316,19442678,0.73232,14032605,0.52855,5410073,6641,110248,0.00639,16308,0.6387,72,0.00282,9169,0.3591,1284,0.05029,0.2194,0.2873,0.38911
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1465.cds.fa.fixed.fa,MMETSP1465,11381,150,4152,6676953,551.7082,2304,1930,0,4941,99.9075,306,669,1020,1518,2718,0.62072,0.03502,0.08011,2.05888,33090,0.00496,0.11135,19393244,15025344,0.77477,9984762,0.51486,5040582,5856,38114,0.00571,7415,0.65152,29,0.00255,939,0.08251,2019,0.1774,0.09529,0.14878,0.29975
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0211.cds.fa.fixed.fa,MMETSP0211,13181,150,18795,9228717,675.60018,1861,2346,23,6015,99.60514,336,672,1182,2151,6489,0.48992,0.04458,0.1103,1.33778,32427,0.00351,0.12363,32634002,17425512,0.53397,13515134,0.41414,3910378,1833,38436,0.00416,8436,0.64001,16,0.00121,2474,0.18769,750,0.0569,0.154,0.17857,0.43708
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1463.cds.fa.fixed.fa,MMETSP1463,16718,150,8769,9929364,558.37989,3421,2877,0,7078,99.95006,309,675,1059,1590,2862,0.68846,-0.00103,0.00307,2.6508,68434,0.00689,0.10236,22645071,19049863,0.84124,14114629,0.6233,4935234,6551,84509,0.00851,11847,0.70864,66,0.00395,2622,0.15684,1187,0.071,0.11973,0.2277,0.27769
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0290.cds.fa.fixed.fa,MMETSP0290,18751,150,6867,15637605,818.84417,1628,5819,0,11984,99.83736,447,858,1224,1689,2655,0.56158,0.08069,0.07337,1.58993,82170,0.00525,0.15558,21573523,10535783,0.48837,7496467,0.34748,3039316,5287,105838,0.00677,12798,0.68252,43,0.00229,8207,0.43768,739,0.03941,0.16149,0.19202,0.34915
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0698.cds.fa.fixed.fa,MMETSP0698,34027,150,17961,50198034,1466.90778,1631,20133,21,28525,99.88226,843,1428,2022,2904,4557,0.53049,0.05119,0.0583,2.03204,163067,0.00325,0.25208,25888721,20313270,0.78464,17386655,0.67159,2926615,11364,6646573,0.13241,26480,0.77821,5304,0.15588,15828,0.46516,1816,0.05337,0.28694,0.42926,0.37608
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1323.cds.fa.fixed.fa,MMETSP1323,16069,150,10338,10565463,632.66731,2298,2937,1,7867,99.80264,339,660,1041,1629,3306,0.62282,0.04007,0.07947,2.19503,72446,0.00686,0.12174,12004845,8614377,0.71758,6119412,0.50975,2494965,4419,93741,0.00887,11571,0.72008,52,0.00324,7801,0.48547,2833,0.1763,0.16974,0.17668,0.02665
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0413.cds.fa.fixed.fa,MMETSP0413,19495,150,9753,24580362,1254.65801,692,10146,0,16261,99.90907,702,1215,1704,2346,3474,0.43613,-0.01851,0.10306,1.55291,84070,0.00342,0.21564,24865825,20604107,0.82861,17834339,0.71722,2769768,4762,2467640,0.10039,14141,0.72537,2354,0.12075,8756,0.44914,1335,0.06848,0.33455,0.4495,0.45672
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0121.cds.fa.fixed.fa,MMETSP0121,76402,150,5247,61370541,784.77207,8132,23782,0,49095,99.92207,471,861,1185,1572,2295,0.6539,0.03145,0.02821,2.23008,306095,0.00499,0.14232,23749740,18195011,0.76611,14201682,0.59797,3993329,26121,5183427,0.08446,56033,0.7334,6014,0.07872,36245,0.4744,4321,0.05656,0.24173,0.3453,0.3877
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1002.cds.fa.fixed.fa,MMETSP1002,16903,150,4656,9208974,517.92055,2620,2180,0,7292,99.77386,300,537,819,1215,2298,0.45117,0.08724,0.06736,1.76254,32383,0.00352,0.1104,3391793,2272266,0.66993,1476039,0.43518,796227,1214,1056132,0.11469,16469,0.97432,687,0.04064,14682,0.8686,988,0.05845,0.1069,0.17235,0.17772
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP1437.cds.fa.fixed.fa,MMETSP1437,10043,150,10530,8565906,837.26884,901,3099,1,6293,99.79004,447,873,1281,1824,3090,0.42076,0.06346,0.08269,1.80005,47341,0.00553,0.15978,10618425,7913082,0.74522,5944428,0.55982,1968654,2350,66773,0.0078,7008,0.6978,17,0.00169,3870,0.38534,443,0.04411,0.23964,0.31754,0.43094
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0322.cds.fa.fixed.fa,MMETSP0322,13641,150,13299,17191728,1255.91841,343,7289,8,11836,99.84032,720,1155,1569,2157,3564,0.42602,0.12422,0.04448,2.01957,28093,0.00163,0.22741,27964251,20776436,0.74296,16304651,0.58305,4471785,3681,2948398,0.1715,8694,0.63734,2490,0.18254,5232,0.38355,274,0.02009,0.22184,0.41124,0.4189
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0186.cds.fa.fixed.fa,MMETSP0186,433,150,1815,154419,305.81293,127,21,0,89,99.86407,243,363,552,1080,1815,0.54375,-0.01865,0.07428,1.94587,901,0.00583,0.07461,6808014,2146902,0.31535,150546,0.02211,1996356,103,1171,0.00758,264,0.6097,1,0.00231,52,0.12009,58,0.13395,0.00184,0.0055,0.27273
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0803.cds.fa.fixed.fa,MMETSP0803,17064,150,19158,14844042,847.532,2197,4818,23,9223,99.96974,417,957,1542,2412,4965,0.69181,0.04097,0.06116,2.20009,92036,0.0062,0.1329,27725985,23691587,0.85449,20253375,0.73048,3438212,9117,68099,0.00459,10587,0.62043,43,0.00252,4608,0.27004,1050,0.06153,0.30291,0.36293,0.5209
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0604.cds.fa.fixed.fa,MMETSP0604,14204,150,8148,16356543,1139.46269,980,6571,0,10218,99.87147,651,1203,1716,2385,3756,0.46008,0.07897,0.07806,1.8071,54156,0.00331,0.20711,30791197,23852315,0.77465,19389647,0.62971,4462668,3479,67731,0.00414,8363,0.58878,24,0.00169,3862,0.2719,920,0.06477,0.32943,0.3726,0.41447
/mnt/research/ged/lisa/mmetsp/imicrobe/cds/MMETSP0725.cds.fa.fixed.fa,MMETSP0725,19184,150,19497,26177517,1358.63735,646,10621,10,16370,99.88168,753,1290,1803,2562,4161,0.50816,0.01242,0.0926,1.9656,52688,0.00201,0.23521,22554585,18649101,0.82684,15746169,0.69814,2902932,4436,3601339,0.13757,13797,0.71919,2743,0.14298,9445,0.49234,367,0.01913,0.30502,0.50367,0.54134
